,dir/5WEKPBBWFKF47XDYW5QBC36KFVBYJFE5.pdf,dir/IM4NOHWT2KSDC4FBCAXQW722XG3AZCNP.pdf,dir/CS4O7BCLPRK6J5MKIK7BPBFC2UURCM7X.pdf,dir/HGJIJLL3ZVEO2ISTFZSKH53BIC2K3UYX.pdf,dir/BNAB3PKSEPVY6LVEMD6PZQXWXMDDTQ7U.pdf,dir/KAI53AEUTC4X3GRV6WZDEZUWVEYPTPPU.pdf,dir/6RWOLVNDX4CTI4PAGDGMWC3FFBTVW3TK.pdf,dir/LFGBSD5XRLBIZCRBVWTKQPP2JEVRWRRS.pdf,dir/EKWVDOMQ3BRDHPPTHV47A37AY2NUS7XK.pdf,dir/6A2V6MYYSW4C6QUKXJX7BEGNPYKZGV6O.pdf
"('dwyer', 'kaptur')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('kaptur', 'pickle')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('pickle', 'skaggs')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('skaggs', 'wheat')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wheat', 'set')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('set', 'annunzio')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('annunzio', 'dymally')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('dymally', 'kasich')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('kasich', 'porter')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('porter', 'skeen')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('skeen', 'whitten')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('whitten', 'archer')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('archer', 'early')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('early', 'kennedy')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('kennedy', 'price')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('price', 'skelton')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('skelton', 'williams')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('williams', 'forth')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('forth', 'following')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('following', 'aspin')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('aspin', 'eckart')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('eckart', 'kennelly')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('kennelly', 'amounts')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('amounts', 'spent')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('spent', 'pursell')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('pursell', 'slattery')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('slattery', 'wilson')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wilson', 'atkins')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('atkins', 'edwards')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('edwards', 'ca')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ca', 'kildee')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('kildee', 'ramstad')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ramstad', 'slaughter')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('slaughter', 'wise')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wise', 'aucoin')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('aucoin', 'ok')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ok', 'kleczka')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('kleczka', 'rangel')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('rangel', 'smith')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('smith', 'wolf')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wolf', 'description')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('description', 'participation')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('participation', 'bacchus')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bacchus', 'emerson')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('emerson', 'klug')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('klug', 'ravenel')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ravenel', 'ia')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ia', 'wolpe')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wolpe', 'department')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('department', 'partici')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('partici', 'baker')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('baker', 'english')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('english', 'kolbe')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('kolbe', 'reed')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('reed', 'wyden')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wyden', 'pation')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('pation', 'government')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('government', 'agencies')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('agencies', 'ballenger')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ballenger', 'erdreich')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('erdreich', 'kopetski')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('kopetski', 'regula')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('regula', 'yates')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('yates', 'barnard')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('barnard', 'espy')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('espy', 'kostmayer')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('kostmayer', 'rhodes')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('rhodes', 'snowe')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('snowe', 'yatron')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('yatron', 'barrett')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('barrett', 'evans')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('evans', 'kyl')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('kyl', 'richardson')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('richardson', 'solarz')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('solarz', 'young')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('young', 'barton')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('barton', 'fascell')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('fascell', 'lafalce')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lafalce', 'ridge')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ridge', 'spence')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('spence', 'zimmer')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('zimmer', 'bateman')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bateman', 'fawell')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('fawell', 'lagomarsino')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lagomarsino', 'riggs')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('riggs', 'spratt')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('spratt', 'receive')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('receive', 'beilenson')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('beilenson', 'fazio')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('fazio', 'lancaster')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lancaster', 'referred')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('referred', 'bennett')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bennett', 'fields')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('fields', 'lantos')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lantos', 'noes')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('noes', 'sections')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sections', 'are')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('are', 'bentley')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bentley', 'fish')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('fish', 'larocco')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('larocco', 'allen')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('allen', 'gaydos')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gaydos', 'ray')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ray', 'committee')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('committee', 'armed')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('armed', 'services')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('services', 'bereuter')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bereuter', 'flake')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('flake', 'laughlin')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('laughlin', 'gekas')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gekas', 'roemer')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('roemer', 'foreign')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('foreign', 'affairs')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('affairs', 'com')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('com', 'berman')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('berman', 'foglietta')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('foglietta', 'leach')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('leach', 'applegate')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('applegate', 'hall')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('hall', 'rogers')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('rogers', 'bevill')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bevill', 'ford')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ford', 'mi')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('mi', 'lehman')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lehman', 'mittee')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('mittee', 'commerce')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('commerce', 'armey')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('armey', 'hammerschmidt')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('hammerschmidt', 'roth')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('roth', 'bilbray')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bilbray', 'tn')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('tn', 'lent')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lent', 'bilirakis')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bilirakis', 'hancock')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('hancock', 'house')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('house', 'representatives')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('representatives', 'schaefer')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('schaefer', 'blackwell')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('blackwell', 'frank')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('frank', 'levin')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('levin', 'bliley')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bliley', 'holloway')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('holloway', 'sensenbrenner')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sensenbrenner', 'boehlert')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('boehlert', 'frost')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('frost', 'lewis')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lewis', 'brewster')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('brewster', 'hopkins')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('hopkins', 'relations')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('relations', 'or')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('or', 'boehner')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('boehner', 'gallegly')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gallegly', 'burton')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('burton', 'inhofe')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('inhofe', 'solomon')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('solomon', 'bonior')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bonior', 'gallo')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gallo', 'coble')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('coble', 'stump')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('stump', 'sec')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sec', 'soviet')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('soviet', 'weapons')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('weapons', 'destruction')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('destruction', 'borski')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('borski', 'gejdenson')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gejdenson', 'lightfoot')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lightfoot', 'collins')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('collins', 'jontz')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('jontz', 'boucher')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('boucher', 'gephardt')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gephardt', 'lipinski')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lipinski', 'combest')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('combest', 'kolter')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('kolter', 'findings')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('findings', 'finds')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('finds', 'traficant')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('traficant', 'boxer')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('boxer', 'geren')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('geren', 'livingston')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('livingston', 'cox')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('cox', 'moorhead')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('moorhead', 'programs')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('programs', 'established')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('established', 'so')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('so', 'valentine')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('valentine', 'brooks')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('brooks', 'gilchrest')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gilchrest', 'lloyd')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lloyd', 'delay')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('delay', 'murphy')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('murphy', 'viet')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('viet', 'reduction')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('reduction', 'volkmer')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('volkmer', 'broomfield')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('broomfield', 'gillmor')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gillmor', 'long')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('long', 'doolittle')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('doolittle', 'perkins')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('perkins', 'walker')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('walker', 'contrib')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('contrib', 'browder')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('browder', 'gilman')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gilman', 'lowery')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lowery', 'dornan')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('dornan', 'petri')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('petri', 'walsh')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('walsh', 'ute')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ute', 'significantly')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('significantly', 'weap')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('weap', 'brown')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('brown', 'gingrich')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gingrich', 'lowey')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lowey', 'ny')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ny', 'duncan')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('duncan', 'poshard')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('poshard', 'waters')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('waters', 'ons')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ons', 'mass')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('mass', 'states')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('states', 'bryant')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bryant', 'glickman')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('glickman', 'luken')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('luken', 'ewing')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ewing', 'quillen')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('quillen', 'ak')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ak', 'former')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('former', 'union')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('union', 'bunning')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bunning', 'gonzalez')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gonzalez', 'machtley')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('machtley', 'franks')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('franks', 'rahall')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('rahall', 'zeliff')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('zeliff', 'byron')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('byron', 'goodling')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('goodling', 'manton')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('manton', 'potential')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('potential', 'callahan')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('callahan', 'gordon')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gordon', 'markey')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('markey', 'voting')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('voting', 'camp')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('camp', 'goss')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('goss', 'marlenee')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('marlenee', 'national')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('national', 'security')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('security', 'inter')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('inter', 'ackerman')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ackerman', 'feighan')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('feighan', 'olin')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('olin', 'campbell')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('campbell', 'co')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('co', 'gradison')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gradison', 'martin')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('martin', 'anthony')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('anthony', 'gibbons')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gibbons', 'ests')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ests', 'united')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('united', 'continue')",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
